"CubeId";"devwkieffid"
"PublishingDate";"2026-07-07 09:00"

"Date";"D0";"D1";"D2";"Value"
"2015-01-28";"P";"E";"I";"125.2712"
"2015-01-29";"P";"E";"I";"124.122"
"2015-01-30";"P";"E";"I";"122.6964"
"2015-02-02";"P";"E";"I";"121.5616"
"2015-02-03";"P";"E";"I";"122.0072"
"2015-02-04";"P";"E";"I";"120.8372"
"2015-02-05";"P";"E";"I";"121.3348"
"2015-02-06";"P";"E";"I";"121.3206"
"2015-02-09";"P";"E";"I";"122.0745"
"2015-02-10";"P";"E";"I";"122.4071"
"2015-02-11";"P";"E";"I";"122.0995"
"2015-02-12";"P";"E";"I";"121.3641"
"2015-02-13";"P";"E";"I";"120.6269"
"2015-02-16";"P";"E";"I";"120.4528"
"2015-02-17";"P";"E";"I";"120.2349"
"2015-02-18";"P";"E";"I";"119.5643"
"2015-02-19";"P";"E";"I";"118.8285"
"2015-02-20";"P";"E";"I";"118.5829"
"2015-02-23";"P";"E";"I";"118.8644"
"2015-02-24";"P";"E";"I";"118.9489"
"2015-02-25";"P";"E";"I";"118.4797"
"2015-02-26";"P";"E";"I";"118.8115"
"2015-02-27";"P";"E";"I";"119.6718"
"2015-03-02";"P";"E";"I";"118.9428"
"2015-03-03";"P";"E";"I";"118.8181"
"2015-03-04";"P";"E";"I";"118.8854"
"2015-03-05";"P";"E";"I";"119.1086"
"2015-03-06";"P";"E";"I";"118.7137"
"2015-03-09";"P";"E";"I";"118.8201"
"2015-03-10";"P";"E";"I";"118.7158"
"2015-03-11";"P";"E";"I";"119.1384"
"2015-03-12";"P";"E";"I";"119.2873"
"2015-03-13";"P";"E";"I";"118.785"
"2015-03-16";"P";"E";"I";"119.6745"
"2015-03-17";"P";"E";"I";"118.9436"
"2015-03-18";"P";"E";"I";"118.7419"
"2015-03-19";"P";"E";"I";"119.2782"
"2015-03-20";"P";"E";"I";"119.4806"
"2015-03-23";"P";"E";"I";"119.1031"
"2015-03-24";"P";"E";"I";"119.5109"
"2015-03-25";"P";"E";"I";"119.8143"
"2015-03-26";"P";"E";"I";"119.7334"
"2015-03-27";"P";"E";"I";"119.9448"
"2015-03-30";"P";"E";"I";"119.7174"
"2015-03-31";"P";"E";"I";"119.8181"
"2015-04-01";"P";"E";"I";"119.8823"
"2015-04-02";"P";"E";"I";"120.1266"
"2015-04-03";"P";"E";"I";"119.7649"
"2015-04-06";"P";"E";"I";"119.5474"
"2015-04-07";"P";"E";"I";"119.4758"
"2015-04-08";"P";"E";"I";"119.446"
"2015-04-09";"P";"E";"I";"119.6043"
"2015-04-10";"P";"E";"I";"120.1034"
"2015-04-13";"P";"E";"I";"120.1214"
"2015-04-14";"P";"E";"I";"120.7994"
"2015-04-15";"P";"E";"I";"120.6999"
"2015-04-16";"P";"E";"I";"120.6883"
"2015-04-17";"P";"E";"I";"120.649"
"2015-04-20";"P";"E";"I";"121.3714"
"2015-04-21";"P";"E";"I";"121.4308"
"2015-04-22";"P";"E";"I";"121.4145"
"2015-04-23";"P";"E";"I";"120.043"
"2015-04-24";"P";"E";"I";"120.155"
"2015-04-27";"P";"E";"I";"120.2091"
"2015-04-28";"P";"E";"I";"119.5732"
"2015-04-29";"P";"E";"I";"118.574"
"2015-04-30";"P";"E";"I";"118.6462"
"2015-05-01";"P";"E";"I";"118.7803"
"2015-05-04";"P";"E";"I";"119.2596"
"2015-05-05";"P";"E";"I";"119.6093"
"2015-05-06";"P";"E";"I";"119.9276"
"2015-05-07";"P";"E";"I";"120.2215"
"2015-05-08";"P";"E";"I";"120.2965"
"2015-05-11";"P";"E";"I";"119.8243"
"2015-05-12";"P";"E";"I";"119.6984"
"2015-05-13";"P";"E";"I";"119.611"
"2015-05-14";"P";"E";"I";"119.5309"
"2015-05-15";"P";"E";"I";"119.5237"
"2015-05-18";"P";"E";"I";"118.9597"
"2015-05-19";"P";"E";"I";"119.4274"
"2015-05-20";"P";"E";"I";"119.6156"
"2015-05-21";"P";"E";"I";"119.7577"
"2015-05-22";"P";"E";"I";"119.656"
"2015-05-25";"P";"E";"I";"120.3502"
"2015-05-26";"P";"E";"I";"120.3568"
"2015-05-27";"P";"E";"I";"120.4517"
"2015-05-28";"P";"E";"I";"120.3801"
"2015-05-29";"P";"E";"I";"120.489"
"2015-06-01";"P";"E";"I";"120.7476"
"2015-06-02";"P";"E";"I";"120.5181"
"2015-06-03";"P";"E";"I";"119.7752"
"2015-06-04";"P";"E";"I";"118.0774"
"2015-06-05";"P";"E";"I";"118.7148"
"2015-06-08";"P";"E";"I";"119.184"
"2015-06-09";"P";"E";"I";"119.1092"
"2015-06-10";"P";"E";"I";"118.7738"
"2015-06-11";"P";"E";"I";"118.1096"
"2015-06-12";"P";"E";"I";"118.9505"
"2015-06-15";"P";"E";"I";"119.0748"
"2015-06-16";"P";"E";"I";"118.847"
"2015-06-17";"P";"E";"I";"119.5098"
"2015-06-18";"P";"E";"I";"119.2209"
"2015-06-19";"P";"E";"I";"119.3506"
"2015-06-22";"P";"E";"I";"119.3324"
"2015-06-23";"P";"E";"I";"119.2602"
"2015-06-24";"P";"E";"I";"119.3425"
"2015-06-25";"P";"E";"I";"118.8235"
"2015-06-26";"P";"E";"I";"119.1048"
"2015-06-29";"P";"E";"I";"119.5519"
"2015-06-30";"P";"E";"I";"120.0187"
"2015-07-01";"P";"E";"I";"119.139"
"2015-07-02";"P";"E";"I";"118.7002"
"2015-07-03";"P";"E";"I";"119.0863"
"2015-07-06";"P";"E";"I";"119.2879"
"2015-07-07";"P";"E";"I";"119.8758"
"2015-07-08";"P";"E";"I";"119.6418"
"2015-07-09";"P";"E";"I";"118.8173"
"2015-07-10";"P";"E";"I";"119.2084"
"2015-07-13";"P";"E";"I";"118.7818"
"2015-07-14";"P";"E";"I";"119.71"
"2015-07-15";"P";"E";"I";"119.4963"
"2015-07-16";"P";"E";"I";"119.6731"
"2015-07-17";"P";"E";"I";"119.5259"
"2015-07-20";"P";"E";"I";"119.3836"
"2015-07-21";"P";"E";"I";"119.5013"
"2015-07-22";"P";"E";"I";"118.9661"
"2015-07-23";"P";"E";"I";"118.8892"
"2015-07-24";"P";"E";"I";"118.5813"
"2015-07-27";"P";"E";"I";"117.7031"
"2015-07-28";"P";"E";"I";"116.9136"
"2015-07-29";"P";"E";"I";"117.1421"
"2015-07-30";"P";"E";"I";"117.3261"
"2015-07-31";"P";"E";"I";"118.4548"
"2015-08-03";"P";"E";"I";"117.6288"
"2015-08-04";"P";"E";"I";"117.6086"
"2015-08-05";"P";"E";"I";"117.3671"
"2015-08-06";"P";"E";"I";"116.528"
"2015-08-07";"P";"E";"I";"116.2795"
"2015-08-10";"P";"E";"I";"115.9383"
"2015-08-11";"P";"E";"I";"115.1878"
"2015-08-12";"P";"E";"I";"114.4568"
"2015-08-13";"P";"E";"I";"115.0053"
"2015-08-14";"P";"E";"I";"114.9527"
"2015-08-17";"P";"E";"I";"115.3106"
"2015-08-18";"P";"E";"I";"115.6774"
"2015-08-19";"P";"E";"I";"116.0739"
"2015-08-20";"P";"E";"I";"116.6893"
"2015-08-21";"P";"E";"I";"116.0988"
"2015-08-24";"P";"E";"I";"115.3405"
"2015-08-25";"P";"E";"I";"115.0117"
"2015-08-26";"P";"E";"I";"115.6364"
"2015-08-27";"P";"E";"I";"116.2147"
"2015-08-28";"P";"E";"I";"115.2386"
"2015-08-31";"P";"E";"I";"115.9783"
"2015-09-01";"P";"E";"I";"115.4975"
"2015-09-02";"P";"E";"I";"115.2226"
"2015-09-03";"P";"E";"I";"115.0281"
"2015-09-04";"P";"E";"I";"115.4551"
"2015-09-07";"P";"E";"I";"115.4068"
"2015-09-08";"P";"E";"I";"114.8976"
"2015-09-09";"P";"E";"I";"115.0396"
"2015-09-10";"P";"E";"I";"114.7504"
"2015-09-11";"P";"E";"I";"114.1104"
"2015-09-14";"P";"E";"I";"114.0498"
"2015-09-15";"P";"E";"I";"114.4749"
"2015-09-16";"P";"E";"I";"114.6674"
"2015-09-17";"P";"E";"I";"114.5323"
"2015-09-18";"P";"E";"I";"114.554"
"2015-09-21";"P";"E";"I";"115.0086"
"2015-09-22";"P";"E";"I";"115.4659"
"2015-09-23";"P";"E";"I";"115.6742"
"2015-09-24";"P";"E";"I";"114.9608"
"2015-09-25";"P";"E";"I";"114.8843"
"2015-09-28";"P";"E";"I";"114.8542"
"2015-09-29";"P";"E";"I";"115.3542"
"2015-09-30";"P";"E";"I";"115.1871"
"2015-10-01";"P";"E";"I";"115.407"
"2015-10-02";"P";"E";"I";"115.3588"
"2015-10-05";"P";"E";"I";"115.2329"
"2015-10-06";"P";"E";"I";"115.3425"
"2015-10-07";"P";"E";"I";"115.8313"
"2015-10-08";"P";"E";"I";"115.2198"
"2015-10-09";"P";"E";"I";"115.4598"
"2015-10-12";"P";"E";"I";"115.2181"
"2015-10-13";"P";"E";"I";"115.2783"
"2015-10-14";"P";"E";"I";"115.5194"
"2015-10-15";"P";"E";"I";"116.0217"
"2015-10-16";"P";"E";"I";"116.2468"
"2015-10-19";"P";"E";"I";"116.4698"
"2015-10-20";"P";"E";"I";"116.7736"
"2015-10-21";"P";"E";"I";"116.2988"
"2015-10-22";"P";"E";"I";"116.1419"
"2015-10-23";"P";"E";"I";"116.5689"
"2015-10-26";"P";"E";"I";"116.831"
"2015-10-27";"P";"E";"I";"116.1399"
"2015-10-28";"P";"E";"I";"116.05"
"2015-10-29";"P";"E";"I";"116.2606"
"2015-10-30";"P";"E";"I";"116.1566"
"2015-11-02";"P";"E";"I";"115.9803"
"2015-11-03";"P";"E";"I";"116.2187"
"2015-11-04";"P";"E";"I";"116.637"
"2015-11-05";"P";"E";"I";"116.5538"
"2015-11-06";"P";"E";"I";"116.6636"
"2015-11-09";"P";"E";"I";"116.8454"
"2015-11-10";"P";"E";"I";"117.1196"
"2015-11-11";"P";"E";"I";"116.8892"
"2015-11-12";"P";"E";"I";"117.3132"
"2015-11-13";"P";"E";"I";"116.976"
"2015-11-16";"P";"E";"I";"116.9157"
"2015-11-17";"P";"E";"I";"117.0047"
"2015-11-18";"P";"E";"I";"116.5883"
"2015-11-19";"P";"E";"I";"115.9798"
"2015-11-20";"P";"E";"I";"116.4429"
"2015-11-23";"P";"E";"I";"116.5976"
"2015-11-24";"P";"E";"I";"116.4762"
"2015-11-25";"P";"E";"I";"116.6292"
"2015-11-26";"P";"E";"I";"116.3974"
"2015-11-27";"P";"E";"I";"115.9226"
"2015-11-30";"P";"E";"I";"115.8523"
"2015-12-01";"P";"E";"I";"115.9525"
"2015-12-02";"P";"E";"I";"115.9799"
"2015-12-03";"P";"E";"I";"116.9555"
"2015-12-04";"P";"E";"I";"116.1903"
"2015-12-07";"P";"E";"I";"116.7243"
"2015-12-08";"P";"E";"I";"116.8597"
"2015-12-09";"P";"E";"I";"116.7794"
"2015-12-10";"P";"E";"I";"116.833"
"2015-12-11";"P";"E";"I";"117.0893"
"2015-12-14";"P";"E";"I";"117.3268"
"2015-12-15";"P";"E";"I";"116.8913"
"2015-12-16";"P";"E";"I";"117.214"
"2015-12-17";"P";"E";"I";"117.3422"
"2015-12-18";"P";"E";"I";"117.6871"
"2015-12-21";"P";"E";"I";"117.4336"
"2015-12-22";"P";"E";"I";"117.2512"
"2015-12-23";"P";"E";"I";"117.5204"
"2015-12-24";"P";"E";"I";"117.5934"
"2015-12-25";"P";"E";"I";"117.68"
"2015-12-28";"P";"E";"I";"117.218"
"2015-12-29";"P";"E";"I";"117.3466"
"2015-12-30";"P";"E";"I";"117.4882"
"2015-12-31";"P";"E";"I";"117.6817"
"2016-01-01";"P";"E";"I";"117.734"
"2016-01-04";"P";"E";"I";"117.2812"
"2016-01-05";"P";"E";"I";"117.491"
"2016-01-06";"P";"E";"I";"117.6222"
"2016-01-07";"P";"E";"I";"117.2523"
"2016-01-08";"P";"E";"I";"117.2137"
"2016-01-11";"P";"E";"I";"117.4002"
"2016-01-12";"P";"E";"I";"117.5008"
"2016-01-13";"P";"E";"I";"117.141"
"2016-01-14";"P";"E";"I";"116.5283"
"2016-01-15";"P";"E";"I";"116.7551"
"2016-01-18";"P";"E";"I";"116.6256"
"2016-01-19";"P";"E";"I";"116.6036"
"2016-01-20";"P";"E";"I";"116.7987"
"2016-01-21";"P";"E";"I";"116.7143"
"2016-01-22";"P";"E";"I";"116.7907"
"2016-01-25";"P";"E";"I";"116.5226"
"2016-01-26";"P";"E";"I";"116.1538"
"2016-01-27";"P";"E";"I";"115.7763"
"2016-01-28";"P";"E";"I";"115.4083"
"2016-01-29";"P";"E";"I";"115.0004"
"2016-02-01";"P";"E";"I";"115.2122"
"2016-02-02";"P";"E";"I";"114.7895"
"2016-02-03";"P";"E";"I";"115.047"
"2016-02-04";"P";"E";"I";"114.221"
"2016-02-05";"P";"E";"I";"115.104"
"2016-02-08";"P";"E";"I";"115.2808"
"2016-02-09";"P";"E";"I";"116.1518"
"2016-02-10";"P";"E";"I";"116.4373"
"2016-02-11";"P";"E";"I";"116.5542"
"2016-02-12";"P";"E";"I";"115.9898"
"2016-02-15";"P";"E";"I";"115.9699"
"2016-02-16";"P";"E";"I";"115.7477"
"2016-02-17";"P";"E";"I";"115.6598"
"2016-02-18";"P";"E";"I";"115.4638"
"2016-02-19";"P";"E";"I";"115.6101"
"2016-02-22";"P";"E";"I";"115.925"
"2016-02-23";"P";"E";"I";"116.3649"
"2016-02-24";"P";"E";"I";"116.9408"
"2016-02-25";"P";"E";"I";"116.7992"
"2016-02-26";"P";"E";"I";"116.7503"
"2016-02-29";"P";"E";"I";"116.7986"
"2016-03-01";"P";"E";"I";"117.3192"
"2016-03-02";"P";"E";"I";"117.5148"
"2016-03-03";"P";"E";"I";"117.5733"
"2016-03-04";"P";"E";"I";"117.139"
"2016-03-07";"P";"E";"I";"116.3955"
"2016-03-08";"P";"E";"I";"116.747"
"2016-03-09";"P";"E";"I";"116.4362"
"2016-03-10";"P";"E";"I";"116.7022"
"2016-03-11";"P";"E";"I";"116.2028"
"2016-03-14";"P";"E";"I";"116.1748"
"2016-03-15";"P";"E";"I";"116.4695"
"2016-03-16";"P";"E";"I";"116.3779"
"2016-03-17";"P";"E";"I";"116.2283"
"2016-03-18";"P";"E";"I";"116.7064"
"2016-03-21";"P";"E";"I";"116.8401"
"2016-03-22";"P";"E";"I";"117.2662"
"2016-03-23";"P";"E";"I";"116.9549"
"2016-03-24";"P";"E";"I";"117.2127"
"2016-03-25";"P";"E";"I";"117.1681"
"2016-03-28";"P";"E";"I";"117.1911"
"2016-03-29";"P";"E";"I";"117.2274"
"2016-03-30";"P";"E";"I";"117.0663"
"2016-03-31";"P";"E";"I";"116.9211"
"2016-04-01";"P";"E";"I";"116.8309"
"2016-04-04";"P";"E";"I";"117.1198"
"2016-04-05";"P";"E";"I";"117.2426"
"2016-04-06";"P";"E";"I";"117.3359"
"2016-04-07";"P";"E";"I";"117.5651"
"2016-04-08";"P";"E";"I";"117.5755"
"2016-04-11";"P";"E";"I";"117.6327"
"2016-04-12";"P";"E";"I";"117.703"
"2016-04-13";"P";"E";"I";"117.6495"
"2016-04-14";"P";"E";"I";"117.6635"
"2016-04-15";"P";"E";"I";"117.508"
"2016-04-18";"P";"E";"I";"117.4301"
"2016-04-19";"P";"E";"I";"117.3133"
"2016-04-20";"P";"E";"I";"117.2756"
"2016-04-21";"P";"E";"I";"116.7862"
"2016-04-22";"P";"E";"I";"116.3202"
"2016-04-25";"P";"E";"I";"116.6799"
"2016-04-26";"P";"E";"I";"116.469"
"2016-04-27";"P";"E";"I";"116.3466"
"2016-04-28";"P";"E";"I";"116.6543"
"2016-04-29";"P";"E";"I";"116.858"
"2016-05-02";"P";"E";"I";"116.3606"
"2016-05-03";"P";"E";"I";"116.6682"
"2016-05-04";"P";"E";"I";"116.5928"
"2016-05-05";"P";"E";"I";"116.3428"
"2016-05-06";"P";"E";"I";"115.8006"
"2016-05-09";"P";"E";"I";"115.8412"
"2016-05-10";"P";"E";"I";"115.4921"
"2016-05-11";"P";"E";"I";"115.2829"
"2016-05-12";"P";"E";"I";"115.5454"
"2016-05-13";"P";"E";"I";"115.931"
"2016-05-16";"P";"E";"I";"115.591"
"2016-05-17";"P";"E";"I";"115.2668"
"2016-05-18";"P";"E";"I";"115.2399"
"2016-05-19";"P";"E";"I";"115.1865"
"2016-05-20";"P";"E";"I";"114.7414"
"2016-05-23";"P";"E";"I";"114.7177"
"2016-05-24";"P";"E";"I";"114.9082"
"2016-05-25";"P";"E";"I";"115.1533"
"2016-05-26";"P";"E";"I";"114.951"
"2016-05-27";"P";"E";"I";"114.9723"
"2016-05-30";"P";"E";"I";"115.1511"
"2016-05-31";"P";"E";"I";"115.2951"
"2016-06-01";"P";"E";"I";"114.9221"
"2016-06-02";"P";"E";"I";"114.9907"
"2016-06-03";"P";"E";"I";"115.0319"
"2016-06-06";"P";"E";"I";"114.8413"
"2016-06-07";"P";"E";"I";"115.6382"
"2016-06-08";"P";"E";"I";"115.9213"
"2016-06-09";"P";"E";"I";"116.3988"
"2016-06-10";"P";"E";"I";"116.5341"
"2016-06-13";"P";"E";"I";"116.768"
"2016-06-14";"P";"E";"I";"117.1017"
"2016-06-15";"P";"E";"I";"117.1696"
"2016-06-16";"P";"E";"I";"117.3523"
"2016-06-17";"P";"E";"I";"117.2408"
"2016-06-20";"P";"E";"I";"116.6114"
"2016-06-21";"P";"E";"I";"116.6836"
"2016-06-22";"P";"E";"I";"117.3191"
"2016-06-23";"P";"E";"I";"117.0096"
"2016-06-24";"P";"E";"I";"116.7663"
"2016-06-27";"P";"E";"I";"117.9702"
"2016-06-28";"P";"E";"I";"116.9956"
"2016-06-29";"P";"E";"I";"116.9831"
"2016-06-30";"P";"E";"I";"116.5417"
"2016-07-01";"P";"E";"I";"117.118"
"2016-07-04";"P";"E";"I";"117.0774"
"2016-07-05";"P";"E";"I";"117.2993"
"2016-07-06";"P";"E";"I";"117.0496"
"2016-07-07";"P";"E";"I";"117.0635"
"2016-07-08";"P";"E";"I";"116.9123"
"2016-07-11";"P";"E";"I";"116.6583"
"2016-07-12";"P";"E";"I";"116.2919"
"2016-07-13";"P";"E";"I";"116.1573"
"2016-07-14";"P";"E";"I";"116.2723"
"2016-07-15";"P";"E";"I";"116.125"
"2016-07-18";"P";"E";"I";"116.4699"
"2016-07-19";"P";"E";"I";"116.4306"
"2016-07-20";"P";"E";"I";"116.536"
"2016-07-21";"P";"E";"I";"116.3892"
"2016-07-22";"P";"E";"I";"116.5067"
"2016-07-25";"P";"E";"I";"116.9336"
"2016-07-26";"P";"E";"I";"116.7697"
"2016-07-27";"P";"E";"I";"115.7972"
"2016-07-28";"P";"E";"I";"115.9205"
"2016-07-29";"P";"E";"I";"116.7572"
"2016-08-01";"P";"E";"I";"117.1215"
"2016-08-02";"P";"E";"I";"117.0357"
"2016-08-03";"P";"E";"I";"116.8024"
"2016-08-04";"P";"E";"I";"116.796"
"2016-08-05";"P";"E";"I";"116.6482"
"2016-08-08";"P";"E";"I";"116.3719"
"2016-08-09";"P";"E";"I";"116.1448"
"2016-08-10";"P";"E";"I";"116.068"
"2016-08-11";"P";"E";"I";"116.4671"
"2016-08-12";"P";"E";"I";"116.4851"
"2016-08-15";"P";"E";"I";"116.3927"
"2016-08-16";"P";"E";"I";"116.6375"
"2016-08-17";"P";"E";"I";"116.8804"
"2016-08-18";"P";"E";"I";"116.8007"
"2016-08-19";"P";"E";"I";"116.9997"
"2016-08-22";"P";"E";"I";"116.4202"
"2016-08-23";"P";"E";"I";"116.3791"
"2016-08-24";"P";"E";"I";"116.4739"
"2016-08-25";"P";"E";"I";"116.3593"
"2016-08-26";"P";"E";"I";"116.2067"
"2016-08-29";"P";"E";"I";"115.835"
"2016-08-30";"P";"E";"I";"115.7378"
"2016-08-31";"P";"E";"I";"115.5684"
"2016-09-01";"P";"E";"I";"115.1506"
"2016-09-02";"P";"E";"I";"115.4286"
"2016-09-05";"P";"E";"I";"115.8067"
"2016-09-06";"P";"E";"I";"115.6279"
"2016-09-07";"P";"E";"I";"116.0578"
"2016-09-08";"P";"E";"I";"115.8082"
"2016-09-09";"P";"E";"I";"115.2464"
"2016-09-12";"P";"E";"I";"115.3988"
"2016-09-13";"P";"E";"I";"115.5736"
"2016-09-14";"P";"E";"I";"114.9956"
"2016-09-15";"P";"E";"I";"115.1411"
"2016-09-16";"P";"E";"I";"115.3439"
"2016-09-19";"P";"E";"I";"115.2185"
"2016-09-20";"P";"E";"I";"115.2692"
"2016-09-21";"P";"E";"I";"115.6642"
"2016-09-22";"P";"E";"I";"115.5868"
"2016-09-23";"P";"E";"I";"115.7678"
"2016-09-26";"P";"E";"I";"115.6988"
"2016-09-27";"P";"E";"I";"115.4316"
"2016-09-28";"P";"E";"I";"115.525"
"2016-09-29";"P";"E";"I";"115.4178"
"2016-09-30";"P";"E";"I";"116.1136"
"2016-10-03";"P";"E";"I";"115.1472"
"2016-10-04";"P";"E";"I";"114.9402"
"2016-10-05";"P";"E";"I";"114.6071"
"2016-10-06";"P";"E";"I";"115.0394"
"2016-10-07";"P";"E";"I";"115.061"
"2016-10-10";"P";"E";"I";"114.8539"
"2016-10-11";"P";"E";"I";"114.7355"
"2016-10-12";"P";"E";"I";"115.2201"
"2016-10-13";"P";"E";"I";"115.5293"
"2016-10-14";"P";"E";"I";"115.497"
"2016-10-17";"P";"E";"I";"115.7297"
"2016-10-18";"P";"E";"I";"115.4585"
"2016-10-19";"P";"E";"I";"115.604"
"2016-10-20";"P";"E";"I";"115.8195"
"2016-10-21";"P";"E";"I";"116.1707"
"2016-10-24";"P";"E";"I";"116.1484"
"2016-10-25";"P";"E";"I";"116.2132"
"2016-10-26";"P";"E";"I";"116.0985"
"2016-10-27";"P";"E";"I";"116.0212"
"2016-10-28";"P";"E";"I";"115.927"
"2016-10-31";"P";"E";"I";"116.0886"
"2016-11-01";"P";"E";"I";"115.8861"
"2016-11-02";"P";"E";"I";"116.6515"
"2016-11-03";"P";"E";"I";"116.3958"
"2016-11-04";"P";"E";"I";"116.1654"
"2016-11-07";"P";"E";"I";"116.0264"
"2016-11-08";"P";"E";"I";"116.4128"
"2016-11-09";"P";"E";"I";"116.0375"
"2016-11-10";"P";"E";"I";"116.4607"
"2016-11-11";"P";"E";"I";"116.812"
"2016-11-14";"P";"E";"I";"116.9958"
"2016-11-15";"P";"E";"I";"116.5378"
"2016-11-16";"P";"E";"I";"116.3715"
"2016-11-17";"P";"E";"I";"116.515"
"2016-11-18";"P";"E";"I";"116.7792"
"2016-11-21";"P";"E";"I";"116.3499"
"2016-11-22";"P";"E";"I";"116.2814"
"2016-11-23";"P";"E";"I";"116.2213"
"2016-11-24";"P";"E";"I";"116.0983"
"2016-11-25";"P";"E";"I";"116.0484"
"2016-11-28";"P";"E";"I";"115.8502"
"2016-11-29";"P";"E";"I";"115.8264"
"2016-11-30";"P";"E";"I";"115.4067"
"2016-12-01";"P";"E";"I";"115.504"
"2016-12-02";"P";"E";"I";"115.5133"
"2016-12-05";"P";"E";"I";"115.2295"
"2016-12-06";"P";"E";"I";"114.6523"
"2016-12-07";"P";"E";"I";"114.7109"
"2016-12-08";"P";"E";"I";"114.4396"
"2016-12-09";"P";"E";"I";"115.0527"
"2016-12-12";"P";"E";"I";"115.2867"
"2016-12-13";"P";"E";"I";"115.2851"
"2016-12-14";"P";"E";"I";"115.4249"
"2016-12-15";"P";"E";"I";"115.3294"
"2016-12-16";"P";"E";"I";"115.3062"
"2016-12-19";"P";"E";"I";"115.6181"
"2016-12-20";"P";"E";"I";"115.9796"
"2016-12-21";"P";"E";"I";"115.9751"
"2016-12-22";"P";"E";"I";"115.5747"
"2016-12-23";"P";"E";"I";"115.5447"
"2016-12-26";"P";"E";"I";"115.5187"
"2016-12-27";"P";"E";"I";"115.2496"
"2016-12-28";"P";"E";"I";"115.3032"
"2016-12-29";"P";"E";"I";"115.5308"
"2016-12-30";"P";"E";"I";"115.2707"
"2017-01-02";"P";"E";"I";"115.5356"
"2017-01-03";"P";"E";"I";"115.7066"
"2017-01-04";"P";"E";"I";"115.5762"
"2017-01-05";"P";"E";"I";"115.5445"
"2017-01-06";"P";"E";"I";"115.4729"
"2017-01-09";"P";"E";"I";"115.4334"
"2017-01-10";"P";"E";"I";"115.203"
"2017-01-11";"P";"E";"I";"115.2277"
"2017-01-12";"P";"E";"I";"115.4074"
"2017-01-13";"P";"E";"I";"115.2151"
"2017-01-16";"P";"E";"I";"115.2575"
"2017-01-17";"P";"E";"I";"115.3699"
"2017-01-18";"P";"E";"I";"115.3564"
"2017-01-19";"P";"E";"I";"115.2465"
"2017-01-20";"P";"E";"I";"115.2364"
"2017-01-23";"P";"E";"I";"115.2374"
"2017-01-24";"P";"E";"I";"115.1053"
"2017-01-25";"P";"E";"I";"115.0962"
"2017-01-26";"P";"E";"I";"115.3751"
"2017-01-27";"P";"E";"I";"115.55"
"2017-01-30";"P";"E";"I";"115.6368"
"2017-01-31";"P";"E";"I";"115.9438"
"2017-02-01";"P";"E";"I";"115.6378"
"2017-02-02";"P";"E";"I";"115.5434"
"2017-02-03";"P";"E";"I";"115.5153"
"2017-02-06";"P";"E";"I";"115.5519"
"2017-02-07";"P";"E";"I";"115.8465"
"2017-02-08";"P";"E";"I";"116.1099"
"2017-02-09";"P";"E";"I";"116.0492"
"2017-02-10";"P";"E";"I";"115.8371"
"2017-02-13";"P";"E";"I";"115.8319"
"2017-02-14";"P";"E";"I";"115.886"
"2017-02-15";"P";"E";"I";"116.1507"
"2017-02-16";"P";"E";"I";"116.0645"
"2017-02-17";"P";"E";"I";"116.2168"
"2017-02-20";"P";"E";"I";"116.0489"
"2017-02-21";"P";"E";"I";"116.2798"
"2017-02-22";"P";"E";"I";"116.1577"
"2017-02-23";"P";"E";"I";"116.0562"
"2017-02-24";"P";"E";"I";"116.1217"
"2017-02-27";"P";"E";"I";"116.0218"
"2017-02-28";"P";"E";"I";"116.1082"
"2017-03-01";"P";"E";"I";"116.198"
"2017-03-02";"P";"E";"I";"116.0961"
"2017-03-03";"P";"E";"I";"115.9517"
"2017-03-06";"P";"E";"I";"115.5432"
"2017-03-07";"P";"E";"I";"115.2741"
"2017-03-08";"P";"E";"I";"115.4978"
"2017-03-09";"P";"E";"I";"115.1763"
"2017-03-10";"P";"E";"I";"114.9275"
"2017-03-13";"P";"E";"I";"114.7999"
"2017-03-14";"P";"E";"I";"115.0498"
"2017-03-15";"P";"E";"I";"115.0709"
"2017-03-16";"P";"E";"I";"115.1937"
"2017-03-17";"P";"E";"I";"114.9712"
"2017-03-20";"P";"E";"I";"114.8385"
"2017-03-21";"P";"E";"I";"114.6294"
"2017-03-22";"P";"E";"I";"115.0451"
"2017-03-23";"P";"E";"I";"115.0204"
"2017-03-24";"P";"E";"I";"115.0024"
"2017-03-27";"P";"E";"I";"115.035"
"2017-03-28";"P";"E";"I";"115.0004"
"2017-03-29";"P";"E";"I";"114.8803"
"2017-03-30";"P";"E";"I";"115.0222"
"2017-03-31";"P";"E";"I";"115.0188"
"2017-04-03";"P";"E";"I";"115.1119"
"2017-04-04";"P";"E";"I";"115.1038"
"2017-04-05";"P";"E";"I";"114.9422"
"2017-04-06";"P";"E";"I";"114.7762"
"2017-04-07";"P";"E";"I";"114.9852"
"2017-04-10";"P";"E";"I";"115.1306"
"2017-04-11";"P";"E";"I";"115.1655"
"2017-04-12";"P";"E";"I";"115.1084"
"2017-04-13";"P";"E";"I";"115.179"
"2017-04-14";"P";"E";"I";"115.2945"
"2017-04-17";"P";"E";"I";"115.328"
"2017-04-18";"P";"E";"I";"115.1929"
"2017-04-19";"P";"E";"I";"115.1561"
"2017-04-20";"P";"E";"I";"114.9417"
"2017-04-21";"P";"E";"I";"115.1439"
